Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
42,2,31,1,7.0,5230.0,1320.0,44.0,3.0,4.0,1.0,16.0
42,2,25,1,5.0,1420.0,5000.0,40.0,5.0,4.0,,12.0
42,2,64,1,3.0,9111.0,1400.0,40.0,1.0,11.0,2.0,9.0
42,1,67,4,1.0,9313.0,2000.0,40.0,3.0,3.0,1.0,0.0
42,2,61,1,2.0,5243.0,1000.0,20.0,6.0,4.0,,5.0
42,1,20,1,5.0,5244.0,2000.0,40.0,6.0,4.0,,12.0
42,1,58,1,2.0,8172.0,2400.0,40.0,3.0,2.0,1.0,7.0
42,2,56,1,5.0,9111.0,1500.0,30.0,1.0,11.0,1.0,12.0
42,1,33,1,5.0,5221.0,,50.0,7.0,4.0,,12.0
42,1,39,1,7.0,4110.0,4500.0,40.0,4.0,8.0,,16.0
42,2,37,1,7.0,2411.0,4500.0,40.0,3.0,7.0,2.0,16.0
42,1,38,1,5.0,1324.0,5000.0,44.0,5.0,5.0,,12.0
42,2,38,1,7.0,2342.0,3000.0,40.0,4.0,9.0,,16.0
42,1,18,1,5.0,9329.0,2000.0,44.0,3.0,2.0,1.0,12.0
42,1,60,1,1.0,2431.0,2000.0,60.0,6.0,2.0,,0.0
42,2,39,1,7.0,2642.0,1500.0,45.0,3.0,7.0,1.0,16.0
42,2,65,1,2.0,8153.0,1320.0,44.0,3.0,2.0,1.0,5.0
42,1,59,1,5.0,5221.0,3500.0,40.0,5.0,4.0,,12.0
42,1,26,1,6.0,4110.0,2800.0,40.0,3.0,2.0,1.0,14.0
42,2,46,1,4.0,9520.0,600.0,10.0,6.0,4.0,,10.0
42,1,53,1,5.0,3322.0,8000.0,44.0,3.0,2.0,1.0,12.0
42,1,57,1,3.0,8332.0,3500.0,50.0,6.0,5.0,,9.0
42,2,48,1,5.0,5243.0,1000.0,40.0,6.0,4.0,,12.0
42,1,23,1,6.0,8342.0,1000.0,40.0,3.0,7.0,1.0,15.0
42,2,23,1,5.0,8153.0,1500.0,40.0,6.0,2.0,,12.0
42,1,30,1,3.0,7318.0,2500.0,44.0,3.0,2.0,1.0,9.0
42,2,23,4,5.0,8153.0,1800.0,40.0,6.0,2.0,,12.0
42,2,19,1,5.0,8153.0,2200.0,40.0,3.0,2.0,1.0,12.0
42,2,43,1,6.0,5311.0,1400.0,40.0,4.0,9.0,2.0,13.0
42,1,39,1,5.0,8342.0,3000.0,44.0,3.0,3.0,1.0,12.0
42,1,16,4,2.0,7231.0,1000.0,40.0,3.0,4.0,2.0,8.0
42,1,39,1,7.0,5222.0,8500.0,44.0,3.0,4.0,2.0,16.0
42,2,19,1,5.0,4110.0,3000.0,40.0,3.0,5.0,2.0,12.0
42,1,40,1,5.0,3341.0,10000.0,40.0,3.0,2.0,1.0,12.0
42,2,37,1,7.0,4110.0,5000.0,40.0,3.0,5.0,1.0,16.0
42,2,48,4,2.0,9111.0,1000.0,10.0,1.0,11.0,2.0,6.0
42,2,22,4,4.0,5311.0,800.0,40.0,1.0,11.0,2.0,10.0
42,1,28,1,5.0,3341.0,4000.0,44.0,3.0,5.0,2.0,12.0
42,2,25,1,5.0,8153.0,2500.0,44.0,6.0,2.0,,12.0
42,1,38,1,6.0,7233.0,8000.0,40.0,6.0,2.0,,13.0
42,1,56,1,2.0,6121.0,3500.0,44.0,3.0,1.0,1.0,4.0
42,1,32,4,3.0,8332.0,5000.0,44.0,3.0,5.0,1.0,9.0
42,2,38,1,4.0,4110.0,2000.0,10.0,3.0,5.0,2.0,11.0
42,2,41,4,2.0,8153.0,1000.0,40.0,6.0,2.0,,5.0
42,1,48,4,5.0,3121.0,3000.0,44.0,3.0,2.0,1.0,12.0
42,1,22,4,3.0,8344.0,3000.0,44.0,3.0,2.0,1.0,9.0
42,2,36,1,4.0,1420.0,2000.0,48.0,3.0,4.0,1.0,11.0
42,1,42,1,4.0,8151.0,10000.0,48.0,3.0,2.0,1.0,11.0
42,2,45,1,5.0,5322.0,2800.0,30.0,6.0,9.0,,12.0
42,1,39,4,6.0,6112.0,2000.0,50.0,6.0,1.0,,16.0
42,2,25,1,5.0,6112.0,2000.0,50.0,6.0,1.0,,12.0
42,1,23,4,5.0,8343.0,2500.0,40.0,3.0,2.0,1.0,12.0
42,2,24,1,6.0,5223.0,1400.0,40.0,3.0,4.0,1.0,15.0
42,1,25,4,5.0,7233.0,0.0,44.0,3.0,4.0,1.0,12.0
42,2,40,1,7.0,2342.0,5900.0,40.0,4.0,9.0,,16.0
42,1,37,1,3.0,8332.0,4500.0,48.0,3.0,5.0,1.0,9.0
42,1,64,4,3.0,8331.0,2600.0,40.0,4.0,8.0,,9.0
42,1,57,4,1.0,9112.0,1500.0,40.0,3.0,2.0,1.0,0.0
42,1,42,1,7.0,1346.0,6000.0,40.0,3.0,7.0,1.0,16.0
42,2,41,1,7.0,2221.0,6000.0,40.0,4.0,9.0,,16.0
42,1,28,1,5.0,2423.0,2800.0,40.0,3.0,2.0,1.0,13.0
42,2,51,1,2.0,5322.0,1545.0,60.0,1.0,11.0,1.0,5.0
42,1,50,1,2.0,7131.0,3000.0,44.0,6.0,3.0,,8.0
42,1,22,1,2.0,7131.0,,44.0,7.0,3.0,,8.0
42,2,19,1,5.0,5223.0,1700.0,44.0,3.0,4.0,1.0,12.0
42,1,21,1,4.0,9329.0,2000.0,40.0,3.0,2.0,1.0,10.0
42,2,39,1,4.0,5311.0,1500.0,40.0,1.0,11.0,1.0,10.0
42,1,52,1,3.0,5223.0,1500.0,20.0,3.0,4.0,1.0,9.0
42,1,61,1,5.0,7126.0,5000.0,44.0,4.0,2.0,,12.0
42,1,40,1,7.0,5221.0,5000.0,44.0,6.0,4.0,,14.0
42,2,37,1,7.0,2342.0,4643.0,40.0,4.0,9.0,,16.0
42,1,19,1,6.0,4110.0,1643.0,44.0,3.0,4.0,2.0,13.0
42,2,31,1,5.0,3322.0,2500.0,44.0,3.0,2.0,2.0,12.0
42,2,26,1,7.0,4110.0,2000.0,40.0,3.0,2.0,1.0,16.0
42,2,59,1,2.0,9111.0,2000.0,20.0,1.0,11.0,2.0,5.0
42,1,62,1,5.0,7112.0,5000.0,40.0,6.0,3.0,,12.0
42,1,49,1,5.0,7231.0,3000.0,44.0,5.0,4.0,,13.0
42,2,44,1,5.0,4110.0,,44.0,7.0,4.0,,13.0
42,1,34,1,2.0,7112.0,2800.0,60.0,6.0,4.0,,8.0
42,2,45,4,2.0,7112.0,700.0,40.0,6.0,2.0,,8.0
42,1,28,1,2.0,7522.0,2900.0,40.0,3.0,2.0,1.0,5.0
42,2,42,1,3.0,3253.0,3200.0,40.0,4.0,8.0,,9.0
42,2,49,1,5.0,9111.0,1200.0,20.0,1.0,11.0,2.0,12.0
42,1,53,1,5.0,4110.0,3000.0,40.0,4.0,8.0,,12.0
42,1,24,1,5.0,5223.0,2000.0,44.0,3.0,4.0,1.0,12.0
42,1,42,1,5.0,9211.0,840.0,30.0,6.0,1.0,,12.0
42,2,33,4,3.0,7533.0,1600.0,44.0,6.0,2.0,,9.0
42,1,27,4,3.0,8172.0,2600.0,44.0,3.0,1.0,1.0,9.0
42,2,44,1,5.0,7533.0,600.0,30.0,6.0,2.0,,12.0
42,2,49,1,2.0,9111.0,200.0,20.0,1.0,11.0,2.0,6.0
42,2,25,1,5.0,3221.0,2500.0,44.0,3.0,9.0,1.0,12.0
42,2,43,1,5.0,9112.0,2000.0,40.0,6.0,7.0,,12.0
42,1,49,1,4.0,7411.0,5000.0,40.0,6.0,3.0,,10.0
42,2,25,1,5.0,5222.0,2000.0,44.0,3.0,4.0,1.0,12.0
42,1,24,1,5.0,5223.0,3000.0,44.0,3.0,4.0,1.0,12.0
42,1,23,1,4.0,7231.0,3500.0,44.0,6.0,4.0,,10.0
42,1,50,1,3.0,9313.0,1500.0,40.0,6.0,3.0,,9.0
42,2,54,4,5.0,5120.0,1500.0,40.0,3.0,6.0,1.0,12.0
42,2,35,1,7.0,3411.0,2500.0,40.0,3.0,7.0,1.0,16.0
42,2,55,1,5.0,7112.0,3000.0,44.0,6.0,9.0,,12.0
42,1,31,1,5.0,8322.0,4000.0,44.0,6.0,5.0,,12.0
42,2,30,1,5.0,5222.0,2000.0,44.0,3.0,4.0,1.0,12.0
42,1,48,1,7.0,3343.0,5000.0,30.0,4.0,8.0,1.0,16.0
42,2,47,1,5.0,5242.0,3000.0,44.0,3.0,2.0,1.0,12.0
42,1,31,1,3.0,7121.0,4000.0,44.0,5.0,3.0,,9.0
42,2,32,1,3.0,5221.0,3000.0,44.0,5.0,4.0,,9.0
42,1,31,5,5.0,7522.0,3500.0,44.0,3.0,2.0,1.0,12.0
42,2,42,1,3.0,7523.0,1320.0,44.0,3.0,2.0,1.0,9.0
42,2,43,1,5.0,5120.0,1600.0,44.0,4.0,9.0,1.0,12.0
42,1,41,1,5.0,4412.0,3500.0,44.0,4.0,5.0,1.0,12.0
42,1,58,1,5.0,7131.0,4000.0,44.0,6.0,3.0,,12.0
42,2,54,1,5.0,9111.0,2000.0,30.0,1.0,11.0,1.0,12.0
42,2,26,1,7.0,4110.0,3000.0,44.0,3.0,9.0,1.0,16.0
42,1,49,4,2.0,6111.0,1320.0,44.0,6.0,1.0,,6.0
42,1,26,1,3.0,6111.0,4500.0,44.0,3.0,1.0,2.0,9.0
42,1,25,1,3.0,6111.0,3500.0,44.0,3.0,1.0,2.0,9.0
42,1,53,1,2.0,8344.0,3000.0,40.0,3.0,2.0,2.0,2.0
42,2,49,1,2.0,7543.0,0.0,40.0,3.0,2.0,2.0,4.0
42,2,30,1,3.0,9111.0,1000.0,20.0,1.0,11.0,2.0,9.0
42,1,34,1,2.0,6111.0,2000.0,44.0,3.0,1.0,2.0,4.0
42,1,34,1,2.0,8181.0,2300.0,48.0,3.0,2.0,1.0,6.0
42,1,45,1,5.0,7314.0,1800.0,48.0,3.0,2.0,1.0,12.0
42,1,51,1,2.0,5223.0,1800.0,44.0,3.0,4.0,2.0,5.0
42,2,51,1,3.0,5120.0,1400.0,40.0,4.0,9.0,1.0,9.0
42,1,54,4,2.0,6111.0,1320.0,40.0,6.0,1.0,,3.0
42,2,39,4,2.0,7543.0,2500.0,40.0,3.0,2.0,1.0,8.0
42,1,48,1,2.0,6111.0,4500.0,50.0,3.0,1.0,2.0,7.0
42,1,20,4,3.0,4321.0,1688.0,40.0,3.0,2.0,1.0,9.0
42,1,36,1,3.0,8141.0,4500.0,44.0,5.0,4.0,,9.0
42,2,32,1,5.0,8153.0,2000.0,40.0,3.0,2.0,1.0,12.0
42,1,47,1,2.0,8332.0,3000.0,50.0,4.0,8.0,,5.0
42,2,20,1,5.0,5223.0,1320.0,40.0,3.0,4.0,1.0,12.0
42,1,22,1,5.0,5223.0,1320.0,40.0,3.0,4.0,1.0,12.0
42,2,58,1,2.0,9111.0,600.0,14.0,1.0,11.0,2.0,5.0
42,1,52,1,5.0,5221.0,10000.0,44.0,5.0,4.0,,12.0
42,2,47,1,7.0,2342.0,2600.0,40.0,4.0,9.0,,16.0
42,1,29,1,5.0,3513.0,3000.0,40.0,6.0,7.0,,12.0
42,2,31,1,5.0,5222.0,3000.0,40.0,3.0,7.0,1.0,12.0
42,1,38,1,5.0,8332.0,1700.0,50.0,6.0,5.0,,12.0
42,2,38,1,5.0,4120.0,1700.0,44.0,3.0,7.0,1.0,12.0
42,2,38,1,5.0,1420.0,1800.0,50.0,3.0,4.0,1.0,12.0
42,1,33,1,5.0,7522.0,4500.0,50.0,6.0,2.0,,12.0
42,2,25,1,5.0,9612.0,1500.0,40.0,3.0,2.0,1.0,12.0
42,2,51,1,2.0,9112.0,1500.0,48.0,3.0,7.0,1.0,6.0
42,1,27,1,7.0,2512.0,35000.0,50.0,6.0,7.0,,16.0
42,2,26,1,7.0,2634.0,5000.0,40.0,6.0,9.0,,16.0
42,2,48,1,5.0,5221.0,1700.0,50.0,6.0,4.0,,12.0
42,2,47,1,1.0,8153.0,1800.0,44.0,3.0,2.0,1.0,0.0
42,1,24,1,4.0,5141.0,1600.0,44.0,6.0,10.0,,10.0
42,2,36,1,4.0,8153.0,3000.0,40.0,3.0,2.0,1.0,11.0
42,2,57,1,6.0,5222.0,1320.0,44.0,3.0,4.0,1.0,15.0
42,2,44,1,2.0,8153.0,1320.0,40.0,6.0,2.0,,4.0
42,1,43,1,3.0,9329.0,2100.0,40.0,3.0,2.0,1.0,9.0
42,1,18,1,5.0,4226.0,1320.0,40.0,3.0,4.0,1.0,12.0
42,2,34,1,4.0,5153.0,1800.0,40.0,3.0,7.0,1.0,11.0
42,1,42,1,2.0,9329.0,2100.0,40.0,3.0,2.0,1.0,7.0
42,2,38,1,5.0,8153.0,2500.0,70.0,6.0,2.0,,12.0
42,2,18,1,3.0,8153.0,600.0,20.0,6.0,2.0,,9.0
42,1,59,1,5.0,7112.0,2000.0,44.0,6.0,3.0,,12.0
42,2,57,1,2.0,9111.0,3000.0,40.0,1.0,11.0,2.0,6.0
42,1,23,1,5.0,4110.0,1500.0,40.0,3.0,7.0,1.0,12.0
42,2,18,2,4.0,4110.0,650.0,40.0,4.0,8.0,1.0,10.0
42,1,35,1,3.0,4321.0,3800.0,40.0,3.0,2.0,1.0,9.0
42,2,30,1,3.0,9112.0,2000.0,44.0,3.0,9.0,1.0,9.0
42,1,28,1,5.0,9329.0,1900.0,40.0,3.0,4.0,1.0,12.0
42,2,22,1,5.0,5223.0,1500.0,44.0,3.0,6.0,1.0,12.0
42,1,63,4,1.0,7112.0,2000.0,44.0,6.0,3.0,,0.0
42,1,27,4,5.0,5131.0,1600.0,32.0,6.0,6.0,,12.0
42,2,59,1,3.0,8153.0,2000.0,44.0,6.0,2.0,,9.0
42,1,66,1,2.0,6112.0,1000.0,20.0,1.0,11.0,2.0,5.0
42,2,50,1,7.0,2342.0,6000.0,40.0,4.0,9.0,,16.0
42,1,56,1,5.0,8331.0,2500.0,40.0,4.0,8.0,,12.0
42,1,33,1,3.0,6111.0,2500.0,50.0,6.0,1.0,,9.0
42,1,24,4,5.0,6111.0,3000.0,50.0,6.0,1.0,,12.0
42,1,59,4,2.0,6111.0,2500.0,50.0,6.0,1.0,,5.0
42,1,46,1,2.0,9211.0,1500.0,44.0,3.0,1.0,2.0,5.0
42,1,41,1,2.0,6111.0,1320.0,60.0,6.0,1.0,,5.0
42,2,38,1,2.0,6111.0,1320.0,60.0,6.0,1.0,,5.0
42,1,55,1,2.0,6111.0,2500.0,50.0,6.0,1.0,,5.0
42,1,34,4,2.0,9211.0,1320.0,40.0,3.0,1.0,2.0,5.0
42,1,34,1,5.0,6111.0,3000.0,40.0,6.0,1.0,,12.0
42,2,35,1,7.0,2330.0,5000.0,60.0,4.0,9.0,,16.0
42,1,56,1,2.0,6111.0,1500.0,60.0,3.0,1.0,2.0,2.0
42,1,27,4,5.0,6111.0,1500.0,60.0,3.0,1.0,2.0,13.0
42,1,51,1,2.0,6111.0,1300.0,40.0,6.0,1.0,,5.0
42,2,50,4,2.0,6111.0,1300.0,40.0,6.0,1.0,,5.0
42,2,40,1,2.0,9112.0,1500.0,40.0,4.0,8.0,,5.0
42,1,42,1,2.0,6111.0,3100.0,50.0,3.0,1.0,2.0,8.0
42,1,23,1,5.0,8219.0,1600.0,44.0,3.0,4.0,1.0,12.0
42,2,41,1,3.0,7512.0,2000.0,40.0,3.0,4.0,1.0,9.0
42,1,18,1,5.0,8332.0,2400.0,40.0,3.0,4.0,1.0,13.0
42,1,71,1,2.0,8341.0,1000.0,12.0,6.0,1.0,,4.0
42,1,36,1,7.0,4110.0,7000.0,50.0,4.0,8.0,,16.0
42,2,33,1,5.0,4110.0,1500.0,40.0,3.0,2.0,1.0,12.0
42,1,35,1,5.0,8332.0,4000.0,60.0,3.0,5.0,1.0,12.0
42,1,21,1,5.0,6111.0,3600.0,50.0,3.0,1.0,2.0,12.0
42,2,19,1,4.0,6111.0,2500.0,50.0,3.0,1.0,2.0,11.0
42,1,35,1,5.0,6111.0,6000.0,40.0,6.0,1.0,,12.0
42,1,51,1,5.0,8332.0,4000.0,50.0,6.0,5.0,,12.0
42,1,54,1,7.0,4312.0,5000.0,40.0,3.0,7.0,1.0,16.0
42,2,28,1,7.0,2250.0,5000.0,44.0,3.0,1.0,1.0,16.0
42,2,60,1,5.0,5141.0,2500.0,40.0,6.0,10.0,,12.0
42,1,53,1,5.0,7233.0,3200.0,44.0,3.0,4.0,1.0,12.0
42,2,22,1,6.0,3116.0,2900.0,40.0,3.0,2.0,1.0,16.0
42,1,44,1,5.0,7115.0,2000.0,40.0,6.0,3.0,,12.0
42,2,31,1,2.0,5311.0,1320.0,45.0,1.0,11.0,2.0,2.0
42,1,49,2,5.0,8160.0,3000.0,44.0,3.0,2.0,1.0,12.0
42,1,22,4,5.0,9329.0,1600.0,44.0,3.0,2.0,1.0,12.0
42,1,36,1,7.0,1321.0,9000.0,48.0,3.0,2.0,1.0,14.0
42,2,27,2,5.0,9112.0,1800.0,44.0,3.0,2.0,1.0,12.0
42,1,23,2,5.0,9112.0,1800.0,44.0,3.0,2.0,1.0,12.0
42,2,19,2,5.0,9329.0,1600.0,44.0,3.0,2.0,1.0,12.0
42,2,24,1,5.0,5223.0,2100.0,44.0,3.0,4.0,1.0,12.0
42,1,27,1,5.0,7231.0,2400.0,44.0,3.0,4.0,1.0,12.0
42,2,62,1,3.0,5120.0,2600.0,40.0,6.0,6.0,,9.0
42,1,66,1,4.0,5221.0,2500.0,50.0,6.0,6.0,,11.0
42,2,24,1,7.0,2261.0,3000.0,40.0,5.0,9.0,,16.0
42,2,48,4,2.0,5120.0,2500.0,48.0,3.0,6.0,1.0,5.0
42,1,28,4,5.0,9333.0,2200.0,44.0,3.0,2.0,1.0,12.0
42,1,58,4,3.0,8331.0,5000.0,50.0,6.0,5.0,,9.0
42,1,62,1,5.0,3112.0,8000.0,44.0,5.0,7.0,,12.0
42,2,59,1,5.0,4110.0,3000.0,40.0,3.0,7.0,1.0,12.0
42,1,41,1,5.0,5120.0,4500.0,60.0,6.0,6.0,,12.0
42,2,44,1,7.0,5120.0,4500.0,60.0,6.0,6.0,,16.0
42,1,46,1,7.0,2142.0,5000.0,48.0,6.0,3.0,,16.0
42,2,48,1,5.0,7511.0,2000.0,44.0,3.0,2.0,1.0,12.0
42,2,19,1,5.0,7511.0,2000.0,44.0,3.0,2.0,1.0,12.0
42,1,39,4,7.0,412.0,7000.0,56.0,2.0,8.0,,16.0
42,1,30,4,5.0,8332.0,4000.0,50.0,3.0,5.0,1.0,12.0
42,2,66,1,5.0,5221.0,2000.0,44.0,6.0,4.0,,12.0
42,1,49,1,2.0,9122.0,2000.0,44.0,6.0,4.0,,5.0
42,1,34,1,7.0,2261.0,20000.0,44.0,5.0,9.0,,16.0
42,1,28,1,7.0,9329.0,3000.0,44.0,3.0,2.0,1.0,16.0
42,2,44,1,5.0,3221.0,2500.0,44.0,4.0,9.0,1.0,12.0
42,1,50,1,5.0,7522.0,3500.0,40.0,6.0,2.0,,12.0
42,1,19,1,5.0,7231.0,2500.0,44.0,3.0,4.0,1.0,12.0
42,1,73,1,2.0,8331.0,2000.0,15.0,5.0,5.0,,5.0
42,2,49,1,5.0,3221.0,2700.0,44.0,4.0,9.0,1.0,12.0
42,1,16,1,4.0,4110.0,700.0,20.0,4.0,8.0,2.0,10.0
42,1,70,1,2.0,5221.0,20000.0,60.0,5.0,6.0,,6.0
42,2,67,1,2.0,5132.0,2000.0,60.0,3.0,6.0,2.0,5.0
42,1,38,1,3.0,3122.0,2800.0,44.0,3.0,2.0,1.0,9.0
42,1,49,1,7.0,3321.0,8000.0,44.0,5.0,7.0,,16.0
42,2,42,1,7.0,2411.0,4000.0,44.0,5.0,7.0,,16.0
42,1,66,1,2.0,7231.0,2800.0,40.0,3.0,6.0,2.0,5.0
42,1,36,1,3.0,9215.0,2000.0,60.0,6.0,1.0,,9.0
42,2,33,1,7.0,9215.0,3500.0,72.0,6.0,1.0,,16.0
42,1,51,1,3.0,6121.0,2200.0,48.0,3.0,1.0,2.0,9.0
42,2,41,1,2.0,8143.0,1800.0,36.0,3.0,2.0,1.0,5.0
42,2,23,1,5.0,6112.0,1320.0,50.0,6.0,1.0,,12.0
42,1,65,1,3.0,6112.0,1320.0,50.0,6.0,1.0,,9.0
42,2,47,1,3.0,6112.0,1320.0,50.0,6.0,1.0,,9.0
42,2,66,1,2.0,6111.0,600.0,20.0,6.0,1.0,,4.0
42,1,62,1,2.0,6111.0,600.0,20.0,6.0,1.0,,5.0
42,1,56,1,2.0,6111.0,1320.0,66.0,6.0,1.0,,5.0
42,1,26,1,2.0,6111.0,1320.0,66.0,6.0,1.0,,8.0
42,1,52,1,2.0,6111.0,1320.0,50.0,6.0,1.0,,5.0
42,2,45,1,7.0,5312.0,4500.0,40.0,4.0,9.0,,16.0
42,1,39,1,4.0,6111.0,1500.0,70.0,5.0,1.0,,10.0
42,2,36,1,6.0,5120.0,1400.0,30.0,4.0,9.0,,13.0
42,1,16,1,4.0,6111.0,,25.0,7.0,1.0,,11.0
42,1,30,1,4.0,6111.0,5200.0,110.0,6.0,1.0,,11.0
42,1,39,1,7.0,3341.0,7000.0,44.0,3.0,2.0,1.0,16.0
42,1,45,1,5.0,6111.0,2000.0,55.0,6.0,1.0,,12.0
42,1,45,1,5.0,6121.0,2300.0,55.0,6.0,1.0,,12.0
42,1,46,1,3.0,6121.0,3000.0,60.0,6.0,1.0,,9.0
42,2,42,1,3.0,7231.0,750.0,25.0,6.0,4.0,,9.0
42,2,51,1,5.0,7512.0,2000.0,40.0,6.0,6.0,,12.0
42,2,21,1,7.0,2166.0,2500.0,40.0,6.0,7.0,,15.0
42,1,32,1,5.0,7322.0,3000.0,40.0,3.0,2.0,1.0,12.0
42,1,48,1,2.0,6121.0,2000.0,60.0,6.0,1.0,,8.0
42,2,37,1,5.0,6121.0,2000.0,30.0,6.0,1.0,,12.0
42,2,31,1,2.0,6121.0,2000.0,40.0,3.0,1.0,1.0,7.0
42,1,34,1,2.0,6121.0,2300.0,40.0,3.0,1.0,1.0,7.0
42,2,16,1,3.0,5322.0,800.0,40.0,1.0,11.0,2.0,9.0
42,1,55,1,5.0,5221.0,2500.0,48.0,5.0,4.0,,12.0
42,2,44,1,2.0,6121.0,2500.0,50.0,6.0,1.0,,5.0
42,2,43,2,2.0,9112.0,1500.0,40.0,3.0,7.0,1.0,7.0
42,2,39,1,7.0,5221.0,3000.0,60.0,5.0,4.0,,16.0
42,1,40,1,7.0,5221.0,3000.0,60.0,5.0,4.0,,16.0
42,1,38,1,2.0,2636.0,2200.0,40.0,3.0,10.0,1.0,6.0
42,2,21,1,5.0,5311.0,1500.0,40.0,3.0,9.0,1.0,12.0
42,1,19,1,6.0,3513.0,500.0,40.0,3.0,7.0,1.0,13.0
42,1,57,1,2.0,6225.0,1500.0,40.0,6.0,1.0,,7.0
42,1,39,1,5.0,7422.0,2000.0,40.0,3.0,7.0,1.0,12.0
42,1,57,1,5.0,7126.0,4300.0,40.0,6.0,3.0,,12.0
42,2,47,1,6.0,4321.0,2000.0,40.0,3.0,9.0,1.0,15.0
42,1,73,4,2.0,7112.0,6200.0,40.0,6.0,2.0,,7.0
42,1,37,1,6.0,7511.0,1600.0,40.0,3.0,4.0,1.0,14.0
42,2,57,1,7.0,2330.0,1420.0,20.0,4.0,9.0,2.0,16.0
42,1,50,1,5.0,3221.0,2600.0,44.0,3.0,9.0,1.0,12.0
42,1,24,1,5.0,4321.0,1500.0,44.0,3.0,4.0,1.0,12.0
42,1,59,1,3.0,7213.0,2500.0,40.0,6.0,4.0,,9.0
42,1,60,1,2.0,5414.0,2800.0,40.0,3.0,7.0,1.0,5.0
42,2,56,1,2.0,5311.0,1800.0,48.0,6.0,10.0,,5.0
42,1,29,1,5.0,8322.0,3000.0,50.0,6.0,5.0,,12.0
42,2,24,4,7.0,4110.0,2200.0,40.0,3.0,3.0,1.0,16.0
42,2,48,1,4.0,5120.0,1320.0,30.0,4.0,9.0,2.0,11.0
42,1,21,1,4.0,9313.0,800.0,20.0,6.0,3.0,,10.0
42,1,24,4,4.0,7422.0,6000.0,44.0,6.0,10.0,,11.0
42,2,25,1,5.0,5244.0,4000.0,40.0,6.0,4.0,,12.0
42,2,24,1,5.0,9111.0,1500.0,30.0,1.0,11.0,2.0,12.0
42,1,39,1,2.0,7522.0,5000.0,44.0,5.0,2.0,,7.0
42,1,37,4,5.0,8332.0,4000.0,44.0,3.0,3.0,1.0,12.0
42,2,28,4,5.0,9111.0,1400.0,20.0,1.0,11.0,2.0,12.0
42,1,44,1,3.0,7522.0,3000.0,40.0,6.0,2.0,,9.0
42,2,26,1,5.0,5223.0,4000.0,44.0,3.0,4.0,1.0,12.0
42,1,29,1,5.0,5223.0,4000.0,44.0,3.0,4.0,1.0,12.0
42,1,41,1,2.0,8331.0,5000.0,40.0,3.0,5.0,1.0,7.0
42,1,30,2,5.0,7411.0,1600.0,40.0,6.0,3.0,,12.0
42,1,62,1,3.0,6225.0,2640.0,40.0,3.0,1.0,1.0,9.0
42,2,55,1,3.0,9112.0,2640.0,40.0,4.0,9.0,,9.0
42,1,31,1,5.0,7214.0,3200.0,40.0,3.0,3.0,1.0,12.0
42,2,23,1,5.0,9329.0,1600.0,40.0,3.0,4.0,1.0,12.0
42,1,26,1,5.0,8212.0,2100.0,40.0,3.0,4.0,1.0,12.0
42,2,46,4,2.0,3253.0,3000.0,40.0,4.0,9.0,,3.0
42,1,21,4,6.0,3311.0,3000.0,30.0,3.0,7.0,1.0,13.0
42,2,36,1,4.0,4110.0,2500.0,44.0,3.0,4.0,1.0,12.0
42,1,41,2,4.0,9329.0,4000.0,44.0,3.0,2.0,1.0,12.0
42,1,29,1,4.0,8322.0,2500.0,15.0,6.0,5.0,,10.0
42,2,28,1,5.0,5141.0,3000.0,44.0,6.0,10.0,,12.0
42,1,45,1,5.0,7231.0,4000.0,44.0,6.0,4.0,,12.0
42,2,33,1,5.0,7131.0,2000.0,44.0,6.0,3.0,,12.0
42,1,28,1,2.0,7112.0,2000.0,44.0,6.0,4.0,,1.0
42,1,36,4,2.0,9112.0,1740.0,40.0,3.0,7.0,1.0,8.0
42,2,37,4,3.0,7512.0,1500.0,40.0,3.0,2.0,1.0,9.0
42,1,46,1,5.0,7213.0,2500.0,40.0,3.0,4.0,1.0,12.0
42,1,31,1,5.0,7233.0,2500.0,40.0,3.0,10.0,1.0,12.0
42,2,30,1,7.0,5230.0,2500.0,40.0,3.0,7.0,1.0,16.0
42,1,45,4,7.0,2341.0,2500.0,40.0,3.0,9.0,1.0,16.0
42,2,40,4,7.0,9111.0,1320.0,40.0,1.0,11.0,1.0,16.0
42,1,18,4,2.0,5131.0,1320.0,40.0,3.0,6.0,1.0,6.0
42,1,49,1,2.0,7212.0,3500.0,40.0,3.0,2.0,1.0,5.0
42,2,43,1,5.0,4110.0,1800.0,40.0,3.0,9.0,1.0,13.0
42,2,21,1,3.0,4110.0,1800.0,40.0,3.0,4.0,1.0,9.0
42,1,50,4,2.0,8332.0,3000.0,40.0,3.0,2.0,1.0,1.0
42,2,46,1,2.0,4110.0,2000.0,40.0,3.0,2.0,1.0,1.0
42,2,49,1,7.0,2261.0,1500.0,30.0,6.0,10.0,,16.0
42,2,33,1,2.0,7512.0,2400.0,48.0,3.0,4.0,1.0,6.0
42,1,19,1,3.0,9122.0,1320.0,48.0,3.0,4.0,2.0,9.0
42,1,16,1,2.0,9122.0,1320.0,48.0,3.0,4.0,2.0,8.0
42,1,55,1,2.0,7212.0,3000.0,44.0,3.0,2.0,1.0,6.0
