Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
43,1,45,1,4.0,3521,15000.0,24.0,6.0,7.0,,10.0
43,1,38,4,5.0,3511,2500.0,50.0,3.0,7.0,1.0,12.0
43,2,38,2,5.0,3511,2500.0,50.0,3.0,7.0,1.0,12.0
43,1,23,1,5.0,3114,3300.0,40.0,3.0,2.0,1.0,12.0
43,1,55,1,7.0,2511,6500.0,40.0,3.0,10.0,1.0,16.0
43,1,21,1,6.0,3511,2000.0,30.0,3.0,9.0,2.0,13.0
43,2,24,1,7.0,3521,0.0,36.0,3.0,7.0,1.0,15.0
43,1,22,1,5.0,3114,4800.0,44.0,3.0,2.0,1.0,12.0
43,1,24,1,6.0,3511,2000.0,30.0,3.0,2.0,2.0,14.0
43,1,50,1,3.0,7421,2400.0,40.0,3.0,7.0,1.0,9.0
43,1,48,1,5.0,7421,1700.0,40.0,6.0,3.0,,12.0
43,1,25,1,7.0,1330,4800.0,44.0,3.0,2.0,1.0,16.0
43,1,25,1,6.0,3511,5100.0,25.0,3.0,7.0,1.0,14.0
43,1,47,1,7.0,7422,5000.0,40.0,6.0,10.0,,16.0
43,1,26,4,5.0,3113,3500.0,40.0,3.0,3.0,2.0,12.0
43,1,33,1,7.0,3522,4200.0,44.0,3.0,7.0,1.0,16.0
43,1,30,1,5.0,7421,3000.0,50.0,6.0,10.0,,12.0
43,2,39,1,7.0,2166,5000.0,40.0,6.0,7.0,,15.0
43,1,52,1,7.0,1330,10000.0,40.0,3.0,7.0,1.0,16.0
43,1,47,1,7.0,1330,13000.0,40.0,3.0,7.0,1.0,16.0
43,1,42,1,7.0,1330,7000.0,60.0,3.0,7.0,2.0,16.0
43,1,26,1,6.0,3512,5000.0,40.0,3.0,2.0,1.0,15.0
43,1,44,1,6.0,2166,3000.0,21.0,6.0,7.0,,14.0
43,1,41,2,7.0,2511,8500.0,40.0,3.0,7.0,1.0,16.0
43,1,33,1,7.0,2166,1800.0,54.0,6.0,7.0,,16.0
43,1,67,1,5.0,3513,8000.0,40.0,4.0,7.0,1.0,12.0
43,1,40,1,7.0,2529,6000.0,44.0,3.0,7.0,1.0,16.0
43,2,31,1,7.0,2511,4500.0,40.0,6.0,7.0,,16.0
43,2,39,1,7.0,2166,0.0,40.0,6.0,7.0,,16.0
43,1,37,2,7.0,2511,3500.0,40.0,3.0,7.0,1.0,16.0
43,2,35,1,7.0,2519,5500.0,40.0,3.0,7.0,1.0,16.0
43,1,24,1,7.0,2512,10000.0,40.0,3.0,4.0,1.0,16.0
43,1,35,2,7.0,2512,8000.0,40.0,3.0,7.0,2.0,16.0
43,2,35,1,7.0,2512,4000.0,40.0,3.0,7.0,1.0,16.0
43,1,32,1,7.0,2512,5000.0,40.0,3.0,7.0,1.0,16.0
43,1,47,1,7.0,3521,1412.0,50.0,6.0,5.0,,16.0
43,2,55,1,6.0,3113,1900.0,40.0,3.0,2.0,1.0,15.0
43,2,33,1,7.0,2512,6700.0,40.0,3.0,7.0,2.0,16.0
43,1,49,1,5.0,7422,1500.0,40.0,6.0,10.0,,12.0
43,1,25,1,5.0,7422,,20.0,7.0,10.0,,12.0
43,1,25,1,4.0,7422,2200.0,30.0,3.0,4.0,1.0,10.0
43,1,48,2,2.0,7422,500.0,20.0,6.0,10.0,,6.0
43,1,46,1,7.0,1330,6000.0,44.0,3.0,7.0,1.0,16.0
43,1,31,4,5.0,3521,2500.0,44.0,3.0,7.0,1.0,12.0
43,1,36,1,7.0,3521,2500.0,44.0,3.0,7.0,1.0,16.0
43,1,28,1,7.0,2514,7500.0,40.0,3.0,7.0,1.0,16.0
43,1,39,1,7.0,2511,15000.0,40.0,3.0,7.0,2.0,16.0
43,1,34,1,7.0,2512,15000.0,40.0,4.0,7.0,1.0,16.0
43,1,59,2,4.0,3512,3500.0,40.0,4.0,8.0,,11.0
43,1,50,1,7.0,2511,15000.0,44.0,3.0,9.0,1.0,16.0
43,1,29,1,7.0,2511,5000.0,50.0,3.0,7.0,2.0,16.0
43,1,39,1,7.0,2514,3500.0,50.0,3.0,10.0,1.0,16.0
43,1,46,1,7.0,1330,23000.0,40.0,3.0,9.0,1.0,16.0
43,2,51,1,7.0,2512,20000.0,40.0,3.0,7.0,2.0,16.0
43,1,60,1,7.0,1330,5000.0,44.0,4.0,8.0,,16.0
43,1,42,1,6.0,3113,3000.0,40.0,3.0,4.0,1.0,14.0
43,1,57,1,6.0,2166,1000.0,40.0,6.0,7.0,,13.0
43,1,30,4,6.0,2166,2000.0,40.0,3.0,7.0,1.0,16.0
43,1,59,3,7.0,2512,15500.0,44.0,3.0,5.0,1.0,16.0
43,1,25,1,5.0,7422,0.0,44.0,3.0,7.0,1.0,12.0
43,1,31,1,7.0,2511,6000.0,40.0,3.0,7.0,1.0,16.0
43,1,45,2,7.0,1330,11000.0,44.0,3.0,4.0,1.0,16.0
43,2,29,1,5.0,3513,4000.0,30.0,3.0,7.0,1.0,12.0
43,2,18,4,5.0,2356,1000.0,20.0,4.0,9.0,2.0,12.0
43,1,51,4,2.0,7421,100.0,2.0,6.0,10.0,,5.0
43,1,44,1,7.0,1330,20000.0,70.0,5.0,7.0,,16.0
43,1,29,1,7.0,3514,2500.0,50.0,6.0,7.0,,16.0
43,1,20,1,6.0,3511,1412.0,30.0,3.0,7.0,2.0,13.0
43,1,56,1,5.0,3114,5000.0,40.0,4.0,8.0,,12.0
43,1,49,4,7.0,2512,5000.0,40.0,5.0,7.0,,16.0
43,2,41,1,6.0,3511,1412.0,40.0,3.0,7.0,1.0,15.0
43,2,19,1,6.0,3113,700.0,20.0,4.0,9.0,2.0,13.0
43,1,29,1,6.0,3511,4000.0,40.0,3.0,7.0,1.0,16.0
43,1,28,1,5.0,3113,3100.0,40.0,3.0,7.0,1.0,12.0
43,1,36,1,7.0,2512,7200.0,40.0,3.0,7.0,1.0,16.0
43,1,38,1,7.0,2512,16000.0,60.0,3.0,7.0,1.0,15.0
43,1,42,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
43,1,51,1,6.0,3512,5000.0,44.0,3.0,7.0,1.0,13.0
43,1,23,1,7.0,3513,2500.0,44.0,3.0,7.0,1.0,16.0
43,1,21,4,5.0,3511,4000.0,44.0,3.0,2.0,1.0,12.0
43,1,26,1,5.0,7422,2800.0,44.0,3.0,7.0,1.0,12.0
43,1,57,1,5.0,3113,7000.0,44.0,5.0,3.0,,12.0
43,1,21,1,6.0,3113,1200.0,40.0,3.0,3.0,2.0,13.0
43,1,39,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
43,2,52,1,7.0,2511,7000.0,48.0,3.0,7.0,1.0,16.0
43,1,32,1,7.0,2514,4200.0,40.0,3.0,7.0,1.0,16.0
43,1,27,1,7.0,2512,4000.0,40.0,3.0,7.0,1.0,16.0
43,1,27,2,5.0,3522,2600.0,44.0,3.0,7.0,1.0,12.0
43,1,48,1,5.0,3113,3500.0,40.0,3.0,3.0,1.0,12.0
43,1,34,1,5.0,7422,2500.0,40.0,3.0,7.0,1.0,12.0
43,1,45,1,7.0,2521,8000.0,44.0,3.0,7.0,1.0,16.0
43,1,42,1,7.0,1330,15000.0,40.0,3.0,7.0,1.0,16.0
43,2,28,1,7.0,1330,15000.0,40.0,3.0,2.0,1.0,16.0
43,1,24,1,6.0,3512,2800.0,40.0,3.0,7.0,1.0,14.0
43,1,34,1,7.0,1330,11000.0,40.0,3.0,7.0,1.0,16.0
43,1,40,1,7.0,2512,5000.0,40.0,3.0,2.0,1.0,16.0
43,2,29,1,5.0,3521,1900.0,40.0,3.0,7.0,1.0,12.0
43,1,23,1,7.0,2514,4000.0,44.0,3.0,7.0,1.0,16.0
43,1,30,1,7.0,7422,4200.0,64.0,3.0,7.0,1.0,15.0
43,1,37,1,5.0,3114,1824.0,40.0,3.0,4.0,2.0,12.0
43,1,30,1,5.0,3513,2200.0,40.0,3.0,7.0,1.0,12.0
43,1,44,4,7.0,2511,10000.0,40.0,3.0,7.0,2.0,14.0
43,1,37,1,7.0,3113,2000.0,40.0,3.0,7.0,1.0,14.0
43,1,33,1,6.0,3113,6000.0,40.0,3.0,2.0,1.0,13.0
43,1,45,1,5.0,3522,2900.0,44.0,3.0,3.0,1.0,12.0
43,1,42,1,5.0,3521,3000.0,50.0,6.0,7.0,,12.0
43,1,26,1,7.0,2512,7200.0,44.0,3.0,2.0,1.0,16.0
43,1,33,4,7.0,2512,5000.0,44.0,3.0,7.0,1.0,16.0
43,1,37,4,5.0,3511,10000.0,40.0,4.0,8.0,,12.0
43,2,22,2,6.0,3513,4700.0,44.0,3.0,7.0,1.0,14.0
43,1,45,1,7.0,7421,2000.0,48.0,3.0,3.0,1.0,16.0
43,2,30,4,7.0,2166,5000.0,50.0,3.0,7.0,2.0,16.0
43,1,41,1,7.0,2514,9992.0,44.0,3.0,7.0,1.0,15.0
43,1,24,1,6.0,7422,2700.0,44.0,3.0,10.0,1.0,14.0
43,1,46,4,5.0,7421,2500.0,40.0,3.0,4.0,1.0,12.0
43,1,24,1,6.0,3513,2000.0,40.0,3.0,4.0,1.0,13.0
43,1,31,1,5.0,2166,200.0,4.0,6.0,7.0,,12.0
43,1,35,1,7.0,3513,2100.0,44.0,3.0,7.0,2.0,15.0
43,1,37,4,5.0,3114,6500.0,50.0,3.0,2.0,1.0,12.0
43,1,39,1,7.0,2529,8000.0,40.0,3.0,7.0,1.0,14.0
43,2,39,1,7.0,2511,13000.0,40.0,3.0,7.0,1.0,14.0
43,1,41,1,7.0,2511,7000.0,40.0,3.0,7.0,1.0,16.0
43,1,19,1,5.0,3511,3000.0,40.0,3.0,7.0,1.0,13.0
43,1,25,1,6.0,3511,600.0,20.0,4.0,9.0,2.0,16.0
43,1,47,1,5.0,3114,6000.0,44.0,3.0,2.0,1.0,12.0
43,1,69,1,7.0,2511,12000.0,40.0,4.0,9.0,,16.0
43,1,31,1,7.0,2151,2800.0,40.0,3.0,7.0,1.0,16.0
43,1,32,4,7.0,2522,7060.0,40.0,3.0,5.0,1.0,16.0
43,1,33,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
43,1,55,1,6.0,3511,3000.0,40.0,3.0,7.0,1.0,16.0
43,1,39,1,7.0,2514,3500.0,44.0,3.0,7.0,1.0,16.0
43,1,35,1,7.0,2523,10000.0,40.0,3.0,7.0,1.0,14.0
43,2,39,4,7.0,2523,14300.0,40.0,3.0,7.0,1.0,16.0
43,1,27,1,7.0,2151,0.0,45.0,6.0,7.0,,16.0
43,1,43,1,5.0,3113,3000.0,40.0,3.0,3.0,1.0,12.0
43,1,41,1,7.0,2512,3600.0,40.0,3.0,7.0,1.0,15.0
43,1,32,1,5.0,3513,2000.0,40.0,3.0,7.0,1.0,12.0
43,1,42,1,5.0,2166,2000.0,40.0,6.0,7.0,,12.0
43,1,28,1,7.0,3113,4000.0,44.0,3.0,3.0,1.0,16.0
43,1,24,1,6.0,3113,3500.0,44.0,3.0,3.0,1.0,15.0
43,1,23,1,6.0,3113,3800.0,44.0,3.0,3.0,1.0,15.0
43,1,43,1,7.0,2511,7000.0,44.0,3.0,4.0,1.0,16.0
43,1,37,1,7.0,2512,10000.0,40.0,4.0,8.0,1.0,16.0
43,2,30,1,7.0,2166,800.0,20.0,6.0,10.0,,16.0
43,2,41,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
43,1,38,1,7.0,2529,17000.0,44.0,3.0,7.0,1.0,16.0
43,1,33,1,6.0,2166,4000.0,44.0,3.0,7.0,1.0,14.0
43,1,27,4,7.0,7421,5000.0,48.0,3.0,2.0,1.0,14.0
43,1,25,1,6.0,3511,7000.0,40.0,3.0,7.0,1.0,15.0
43,2,25,4,7.0,2522,2500.0,40.0,3.0,7.0,1.0,16.0
43,1,42,1,5.0,7422,5000.0,50.0,3.0,3.0,1.0,12.0
43,1,37,1,6.0,2166,1500.0,30.0,6.0,7.0,,14.0
43,1,23,1,6.0,3512,10000.0,40.0,3.0,7.0,1.0,16.0
43,2,23,1,6.0,3511,3000.0,38.0,3.0,9.0,1.0,16.0
43,1,32,2,7.0,2151,10000.0,44.0,6.0,7.0,,16.0
43,2,30,1,7.0,2522,0.0,40.0,3.0,7.0,1.0,16.0
43,1,21,4,6.0,3512,0.0,30.0,3.0,3.0,2.0,13.0
43,1,32,1,5.0,7421,2000.0,40.0,3.0,4.0,1.0,12.0
43,2,28,1,6.0,3513,2300.0,44.0,3.0,7.0,1.0,14.0
43,1,42,1,3.0,3522,2700.0,44.0,3.0,3.0,1.0,9.0
43,1,40,1,6.0,3513,6000.0,40.0,3.0,7.0,1.0,13.0
43,1,37,1,7.0,7422,3000.0,40.0,3.0,7.0,1.0,15.0
43,2,16,1,4.0,2166,860.0,20.0,3.0,7.0,1.0,10.0
43,1,31,1,5.0,3113,1700.0,44.0,3.0,2.0,1.0,12.0
43,1,35,1,5.0,3113,2800.0,45.0,3.0,2.0,1.0,12.0
43,1,23,1,6.0,3511,7000.0,40.0,3.0,7.0,1.0,13.0
43,1,75,1,2.0,7421,2000.0,10.0,5.0,3.0,,6.0
43,1,50,1,5.0,7421,1300.0,24.0,5.0,3.0,,12.0
43,1,34,1,6.0,2166,12000.0,40.0,6.0,7.0,,15.0
43,1,37,1,6.0,1330,10000.0,40.0,3.0,2.0,1.0,14.0
43,1,32,4,7.0,2522,5000.0,40.0,3.0,7.0,2.0,16.0
43,1,29,1,5.0,3512,10000.0,44.0,6.0,7.0,,12.0
50,1,24,2,5.0,7422,2500.0,40.0,3.0,7.0,1.0,12.0
50,1,31,4,7.0,2512,4000.0,40.0,6.0,7.0,,16.0
50,1,22,1,6.0,3511,750.0,20.0,4.0,7.0,2.0,16.0
50,1,30,1,7.0,2511,3000.0,40.0,3.0,9.0,1.0,16.0
50,1,26,4,7.0,2511,13000.0,40.0,3.0,4.0,1.0,16.0
50,1,49,4,7.0,2529,2500.0,40.0,3.0,7.0,1.0,16.0
50,1,34,4,7.0,2512,5000.0,60.0,6.0,7.0,,16.0
50,1,37,4,7.0,3114,4560.0,45.0,3.0,3.0,1.0,16.0
50,1,20,4,5.0,3511,2000.0,40.0,3.0,9.0,1.0,12.0
50,1,21,4,6.0,7422,2800.0,8.0,6.0,10.0,,14.0
50,1,66,4,3.0,7422,5000.0,40.0,6.0,10.0,,9.0
50,1,31,4,4.0,2166,3300.0,45.0,3.0,7.0,1.0,11.0
50,1,58,2,5.0,3114,2000.0,44.0,6.0,10.0,,12.0
50,1,46,1,7.0,1330,8900.0,44.0,3.0,7.0,1.0,16.0
50,1,45,4,5.0,3522,2824.0,44.0,3.0,7.0,1.0,12.0
50,2,40,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
50,1,39,1,7.0,2511,12000.0,40.0,3.0,7.0,2.0,16.0
50,1,19,1,6.0,3113,850.0,20.0,3.0,2.0,2.0,13.0
50,1,34,4,5.0,2166,5500.0,40.0,3.0,7.0,2.0,12.0
50,2,38,1,7.0,2511,2000.0,40.0,3.0,7.0,1.0,16.0
50,1,22,1,5.0,3511,3500.0,40.0,3.0,7.0,2.0,12.0
50,1,27,1,6.0,3511,4000.0,40.0,3.0,4.0,1.0,14.0
50,1,23,1,5.0,3521,2000.0,48.0,3.0,6.0,1.0,12.0
50,1,34,1,5.0,7422,1900.0,40.0,6.0,10.0,,12.0
50,1,23,1,7.0,2166,2500.0,30.0,3.0,7.0,2.0,15.0
50,1,31,4,5.0,7422,2000.0,46.0,3.0,7.0,1.0,12.0
50,2,42,1,5.0,4132,1412.0,44.0,3.0,9.0,1.0,12.0
50,1,23,1,5.0,3511,1900.0,40.0,3.0,7.0,1.0,12.0
50,1,23,1,6.0,3513,1412.0,40.0,3.0,7.0,1.0,13.0
50,1,41,1,5.0,3511,4000.0,40.0,6.0,7.0,,12.0
50,1,46,1,2.0,3521,2500.0,40.0,3.0,10.0,2.0,5.0
50,1,21,4,6.0,2166,2000.0,20.0,6.0,7.0,,13.0
50,1,26,1,7.0,2512,3000.0,40.0,3.0,9.0,1.0,16.0
50,1,32,2,6.0,7422,8000.0,44.0,6.0,10.0,,15.0
50,1,33,4,5.0,3114,5000.0,46.0,3.0,2.0,1.0,12.0
50,1,28,4,6.0,7422,1200.0,30.0,3.0,4.0,1.0,13.0
50,1,30,1,6.0,3511,5000.0,40.0,3.0,7.0,1.0,14.0
50,2,21,2,5.0,2166,2000.0,40.0,3.0,7.0,1.0,12.0
50,1,61,1,7.0,2512,4500.0,50.0,5.0,7.0,,16.0
50,1,34,4,7.0,1330,25000.0,57.0,3.0,7.0,1.0,14.0
50,2,36,1,7.0,3521,1500.0,36.0,6.0,7.0,,16.0
50,1,40,4,7.0,3521,1500.0,36.0,6.0,7.0,,16.0
50,1,44,4,6.0,3113,3000.0,60.0,3.0,2.0,1.0,13.0
50,1,34,1,6.0,3521,7500.0,40.0,5.0,2.0,,13.0
50,2,24,1,5.0,3521,7500.0,40.0,5.0,2.0,,12.0
50,1,19,2,5.0,3512,700.0,40.0,3.0,7.0,2.0,12.0
50,1,61,1,5.0,7422,2000.0,40.0,6.0,10.0,,12.0
50,1,44,4,7.0,7422,6000.0,40.0,4.0,9.0,,16.0
50,2,24,1,7.0,2166,2200.0,16.0,3.0,7.0,1.0,16.0
50,1,23,3,6.0,2166,2000.0,48.0,3.0,7.0,2.0,13.0
50,1,48,2,3.0,3521,3000.0,60.0,6.0,5.0,,9.0
50,1,24,4,5.0,3521,3200.0,44.0,3.0,7.0,1.0,12.0
50,1,32,4,5.0,3513,3000.0,40.0,3.0,2.0,1.0,12.0
50,1,18,1,6.0,3513,1412.0,44.0,3.0,7.0,1.0,13.0
50,1,30,4,7.0,2512,4000.0,40.0,6.0,7.0,,16.0
50,1,34,4,3.0,7422,4000.0,44.0,3.0,7.0,2.0,9.0
50,1,55,4,5.0,3113,2100.0,40.0,3.0,3.0,1.0,12.0
50,1,33,2,3.0,7422,2500.0,44.0,3.0,7.0,2.0,9.0
50,1,30,1,6.0,3513,6600.0,40.0,3.0,7.0,1.0,13.0
50,1,28,1,5.0,3513,2800.0,46.0,3.0,7.0,1.0,13.0
50,1,27,4,7.0,3511,3900.0,44.0,3.0,9.0,1.0,15.0
50,1,21,4,5.0,3511,4500.0,50.0,6.0,7.0,,12.0
50,1,37,1,5.0,7421,4000.0,44.0,6.0,3.0,,12.0
50,1,26,4,5.0,1330,1800.0,44.0,3.0,2.0,1.0,12.0
50,1,30,4,7.0,2514,7000.0,40.0,3.0,7.0,1.0,16.0
50,1,29,1,7.0,2511,13333.0,60.0,3.0,7.0,1.0,16.0
50,2,18,1,4.0,7421,8166.0,6.0,3.0,3.0,1.0,11.0
50,1,40,4,5.0,7421,2500.0,44.0,6.0,3.0,,12.0
50,1,60,1,6.0,3521,5000.0,40.0,5.0,7.0,,13.0
50,2,60,1,6.0,3521,5000.0,40.0,5.0,7.0,,14.0
50,1,27,1,7.0,3521,3000.0,40.0,5.0,7.0,,16.0
50,1,25,1,7.0,3521,3000.0,43.0,5.0,7.0,,16.0
50,2,38,1,6.0,2356,1800.0,20.0,4.0,9.0,,13.0
50,1,67,1,6.0,3114,5000.0,40.0,6.0,10.0,,15.0
50,1,43,4,5.0,7421,2000.0,44.0,6.0,10.0,,12.0
50,2,41,4,5.0,7421,2000.0,44.0,6.0,10.0,,12.0
50,1,15,4,2.0,7421,,10.0,7.0,10.0,,7.0
50,1,15,4,2.0,7421,,10.0,7.0,10.0,,7.0
50,1,31,4,7.0,2151,4000.0,44.0,3.0,7.0,1.0,16.0
50,1,27,1,3.0,7421,1412.0,44.0,6.0,3.0,,9.0
51,1,37,1,7.0,2151,13000.0,44.0,3.0,3.0,1.0,16.0
51,1,30,4,7.0,7422,4000.0,50.0,6.0,10.0,,16.0
51,1,25,4,4.0,7421,1420.0,44.0,3.0,10.0,2.0,10.0
51,1,28,4,7.0,1330,9000.0,40.0,3.0,7.0,1.0,16.0
51,1,32,3,7.0,3512,2200.0,30.0,6.0,7.0,,16.0
51,1,25,4,5.0,7422,2500.0,44.0,3.0,7.0,2.0,12.0
51,1,30,5,7.0,7422,2500.0,44.0,3.0,10.0,2.0,16.0
51,2,23,1,6.0,3514,3000.0,20.0,3.0,3.0,2.0,16.0
51,1,57,1,7.0,2512,5000.0,44.0,3.0,4.0,2.0,15.0
51,2,33,1,7.0,2511,6000.0,44.0,3.0,7.0,2.0,15.0
51,2,28,1,6.0,2356,2900.0,30.0,4.0,8.0,2.0,14.0
51,1,42,1,5.0,3113,10000.0,44.0,6.0,10.0,,12.0
51,2,47,4,6.0,2166,1412.0,40.0,3.0,7.0,1.0,13.0
51,1,29,1,2.0,7421,0.0,44.0,3.0,7.0,1.0,6.0
51,1,37,1,6.0,7422,4500.0,44.0,3.0,10.0,1.0,16.0
51,1,32,4,5.0,3511,2600.0,41.0,3.0,7.0,2.0,12.0
51,1,43,4,7.0,3521,2900.0,44.0,3.0,7.0,1.0,15.0
51,1,32,1,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
51,1,44,1,6.0,3513,2500.0,50.0,3.0,7.0,1.0,13.0
51,1,39,4,7.0,7422,3000.0,48.0,5.0,10.0,,16.0
51,1,25,4,7.0,2512,12000.0,44.0,3.0,3.0,1.0,16.0
51,1,40,1,4.0,3521,250.0,6.0,6.0,7.0,,10.0
51,1,28,2,3.0,3513,7148.0,56.0,3.0,7.0,1.0,9.0
51,1,66,2,5.0,3113,2800.0,40.0,3.0,2.0,1.0,12.0
51,1,44,4,7.0,3513,1420.0,40.0,6.0,7.0,,14.0
51,1,36,4,5.0,3114,2000.0,40.0,6.0,10.0,,12.0
51,1,24,4,7.0,3513,10000.0,44.0,3.0,2.0,1.0,16.0
51,1,56,4,7.0,3513,5000.0,40.0,6.0,7.0,,16.0
51,1,29,4,6.0,7422,3000.0,45.0,3.0,4.0,1.0,13.0
51,1,34,2,4.0,7421,4500.0,44.0,3.0,4.0,1.0,12.0
51,1,40,2,5.0,3114,1400.0,40.0,3.0,4.0,1.0,12.0
51,2,59,4,7.0,3511,6800.0,40.0,4.0,8.0,,16.0
51,1,29,1,6.0,2356,18000.0,72.0,5.0,7.0,,15.0
51,1,27,4,7.0,2512,5700.0,52.0,3.0,7.0,1.0,16.0
51,1,43,1,7.0,2511,10000.0,60.0,5.0,7.0,,16.0
51,1,24,1,3.0,3513,1420.0,44.0,3.0,7.0,1.0,9.0
51,1,23,4,5.0,7422,3000.0,44.0,3.0,7.0,1.0,12.0
51,1,39,4,7.0,1330,14000.0,44.0,3.0,7.0,1.0,16.0
51,1,26,4,5.0,3113,5000.0,54.0,3.0,7.0,1.0,12.0
51,1,29,4,7.0,3521,2300.0,40.0,3.0,2.0,1.0,16.0
51,1,29,4,1.0,3521,3000.0,40.0,3.0,2.0,1.0,0.0
51,1,38,4,4.0,7421,2000.0,44.0,3.0,3.0,2.0,10.0
51,1,23,1,6.0,2434,2000.0,40.0,3.0,7.0,1.0,13.0
51,1,32,4,7.0,2529,2300.0,40.0,3.0,9.0,1.0,14.0
51,1,33,2,7.0,1330,7400.0,40.0,3.0,7.0,1.0,16.0
51,1,31,2,7.0,3113,4200.0,44.0,3.0,4.0,1.0,16.0
51,1,31,2,7.0,3114,2000.0,44.0,3.0,4.0,1.0,16.0
51,1,55,4,4.0,7422,4000.0,70.0,5.0,10.0,,11.0
51,1,17,1,4.0,7422,1000.0,30.0,3.0,10.0,2.0,10.0
51,1,33,4,7.0,3513,16000.0,84.0,6.0,7.0,,16.0
51,1,22,4,5.0,3522,3000.0,40.0,3.0,4.0,1.0,12.0
51,1,34,4,5.0,3113,2300.0,44.0,3.0,3.0,1.0,12.0
51,1,48,4,7.0,3513,3000.0,40.0,6.0,7.0,,16.0
51,2,24,1,6.0,3513,1412.0,40.0,6.0,7.0,,16.0
51,1,40,1,7.0,2511,3500.0,40.0,3.0,2.0,1.0,16.0
51,1,36,4,5.0,3113,2000.0,44.0,3.0,2.0,1.0,12.0
51,1,29,1,5.0,7422,5000.0,48.0,6.0,3.0,,12.0
51,1,32,4,3.0,2166,5700.0,44.0,6.0,7.0,,9.0
51,1,24,1,6.0,3113,800.0,20.0,3.0,7.0,2.0,15.0
51,2,21,2,5.0,3513,1412.0,40.0,3.0,5.0,1.0,12.0
51,1,28,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
51,1,41,2,7.0,2151,3000.0,50.0,3.0,2.0,1.0,16.0
51,1,36,1,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
51,1,34,4,4.0,7422,3000.0,56.0,3.0,2.0,2.0,10.0
51,1,24,1,7.0,3113,2000.0,40.0,3.0,7.0,1.0,16.0
51,1,42,4,5.0,2356,3500.0,40.0,3.0,10.0,1.0,12.0
51,1,35,1,7.0,2151,17000.0,48.0,6.0,3.0,,16.0
51,1,34,4,7.0,3113,7000.0,40.0,3.0,2.0,1.0,16.0
51,1,54,1,2.0,7422,4000.0,44.0,3.0,7.0,1.0,1.0
51,1,56,4,4.0,2166,3000.0,44.0,6.0,7.0,,10.0
51,1,41,4,5.0,3113,2000.0,40.0,3.0,2.0,1.0,12.0
51,1,22,4,5.0,3513,1400.0,40.0,3.0,2.0,2.0,12.0
51,1,28,4,7.0,3513,4500.0,36.0,3.0,2.0,1.0,15.0
51,1,51,2,7.0,3113,11000.0,40.0,3.0,2.0,1.0,16.0
51,2,40,1,7.0,2511,20058.0,32.0,3.0,10.0,2.0,16.0
51,1,20,4,5.0,3113,1412.0,40.0,3.0,2.0,1.0,12.0
51,1,25,2,7.0,2511,3000.0,40.0,4.0,10.0,1.0,16.0
51,1,31,1,7.0,2151,5800.0,40.0,6.0,7.0,,16.0
51,1,34,4,7.0,3511,10000.0,40.0,4.0,8.0,,16.0
51,1,41,2,7.0,3513,3800.0,40.0,4.0,8.0,,15.0
51,1,24,4,6.0,1330,2000.0,44.0,3.0,4.0,1.0,15.0
51,1,33,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
51,1,48,1,5.0,3513,2500.0,44.0,3.0,3.0,1.0,12.0
51,1,52,4,5.0,3113,5000.0,40.0,3.0,7.0,1.0,12.0
52,1,62,1,2.0,7422,3000.0,44.0,6.0,10.0,,5.0
52,1,21,4,7.0,2166,3000.0,40.0,6.0,7.0,,15.0
52,1,38,4,7.0,7422,1412.0,44.0,6.0,10.0,,16.0
52,1,33,1,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
52,1,55,4,7.0,3513,7000.0,40.0,4.0,8.0,1.0,16.0
52,1,41,4,7.0,3522,2500.0,40.0,3.0,7.0,1.0,15.0
52,1,30,1,6.0,3513,900.0,30.0,3.0,7.0,2.0,13.0
52,1,23,1,7.0,2511,10000.0,40.0,6.0,7.0,,16.0
52,1,27,1,5.0,7422,1500.0,44.0,3.0,7.0,1.0,12.0
52,1,43,4,5.0,3511,6000.0,40.0,6.0,7.0,,12.0
52,1,53,4,2.0,7422,2824.0,45.0,3.0,7.0,2.0,1.0
52,1,50,1,6.0,3511,6000.0,40.0,6.0,7.0,,15.0
52,2,32,1,7.0,2511,16000.0,40.0,3.0,7.0,1.0,16.0
52,1,36,4,6.0,2166,2000.0,40.0,6.0,7.0,,13.0
52,1,40,4,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
52,1,44,1,7.0,2511,4600.0,44.0,3.0,7.0,1.0,16.0
52,1,24,1,6.0,3511,1412.0,22.0,3.0,7.0,2.0,14.0
52,1,16,4,2.0,7421,1450.0,40.0,3.0,3.0,2.0,7.0
52,1,44,1,7.0,2511,3000.0,40.0,3.0,4.0,1.0,16.0
