Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
33,2,25,1,6.0,3113,1600.0,30.0,3.0,7.0,2.0,16.0
33,1,24,4,5.0,3114,1400.0,44.0,3.0,10.0,1.0,12.0
33,1,51,2,5.0,3113,12000.0,40.0,3.0,2.0,1.0,12.0
33,1,50,5,3.0,7422,0.0,10.0,6.0,10.0,,9.0
33,2,43,1,7.0,3521,13000.0,40.0,3.0,7.0,1.0,16.0
33,1,22,1,6.0,3513,1320.0,30.0,3.0,2.0,1.0,15.0
33,1,49,1,7.0,1330,23760.0,44.0,3.0,2.0,1.0,16.0
33,2,54,1,7.0,2511,15000.0,44.0,3.0,2.0,1.0,16.0
33,1,48,1,7.0,2511,15000.0,44.0,3.0,5.0,1.0,16.0
33,1,39,1,7.0,2514,5000.0,45.0,3.0,9.0,1.0,16.0
33,1,54,1,7.0,1330,10000.0,40.0,4.0,9.0,,16.0
33,1,33,4,7.0,2529,13000.0,40.0,3.0,2.0,1.0,16.0
33,1,37,2,7.0,1330,10500.0,40.0,3.0,5.0,1.0,16.0
33,1,44,4,7.0,2511,13000.0,40.0,3.0,2.0,1.0,16.0
33,1,41,1,5.0,3522,3000.0,48.0,3.0,7.0,1.0,12.0
33,1,35,1,5.0,3113,1387.0,36.0,3.0,3.0,1.0,12.0
33,2,32,1,5.0,3521,6000.0,40.0,3.0,10.0,1.0,12.0
33,1,29,4,5.0,7422,1320.0,40.0,6.0,10.0,,12.0
33,1,35,1,5.0,3521,1500.0,20.0,6.0,9.0,,12.0
33,1,48,4,5.0,7422,3200.0,40.0,6.0,10.0,,12.0
33,1,66,1,7.0,3522,2800.0,40.0,3.0,3.0,1.0,16.0
33,1,28,4,5.0,7422,1500.0,40.0,3.0,10.0,1.0,12.0
33,1,41,4,7.0,2514,3000.0,40.0,3.0,7.0,1.0,16.0
33,2,24,1,7.0,2166,2450.0,40.0,3.0,7.0,2.0,16.0
33,2,21,4,5.0,3513,5500.0,40.0,3.0,7.0,1.0,12.0
33,1,16,4,3.0,3511,100.0,15.0,6.0,7.0,,9.0
33,1,31,1,5.0,3512,5000.0,40.0,3.0,4.0,1.0,12.0
33,1,62,4,5.0,3113,3000.0,40.0,3.0,7.0,1.0,12.0
33,1,27,1,5.0,3513,2000.0,60.0,3.0,7.0,1.0,12.0
33,1,28,4,5.0,3522,1320.0,44.0,3.0,7.0,1.0,12.0
33,1,20,4,4.0,7422,1320.0,44.0,6.0,10.0,,11.0
33,1,32,1,6.0,7422,2480.0,40.0,3.0,9.0,1.0,13.0
33,1,32,4,6.0,3511,7395.0,40.0,3.0,7.0,1.0,16.0
33,1,25,4,7.0,2511,4500.0,40.0,3.0,7.0,1.0,16.0
33,1,42,4,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
33,1,29,1,5.0,2166,2640.0,44.0,6.0,7.0,,12.0
33,1,56,1,7.0,2519,10000.0,40.0,3.0,7.0,1.0,16.0
33,2,56,1,7.0,2519,10000.0,40.0,3.0,7.0,1.0,16.0
33,2,70,1,5.0,3513,1350.0,40.0,4.0,8.0,,12.0
33,2,24,1,5.0,2166,600.0,30.0,6.0,7.0,,12.0
33,1,33,2,6.0,3114,6250.0,44.0,3.0,2.0,1.0,15.0
33,1,28,1,5.0,3513,1500.0,40.0,3.0,7.0,2.0,12.0
33,1,31,1,7.0,2521,5500.0,44.0,3.0,7.0,1.0,16.0
33,1,47,1,7.0,3512,15000.0,40.0,4.0,2.0,,16.0
33,1,58,4,7.0,2151,17500.0,40.0,3.0,3.0,1.0,16.0
33,1,64,1,5.0,3114,1500.0,30.0,6.0,10.0,,12.0
33,1,37,4,7.0,2511,5600.0,40.0,3.0,7.0,2.0,16.0
33,1,24,1,6.0,3113,3500.0,44.0,3.0,4.0,1.0,13.0
33,1,26,1,7.0,1330,2500.0,40.0,3.0,7.0,2.0,16.0
33,2,59,1,7.0,2511,9000.0,40.0,3.0,7.0,2.0,16.0
33,2,45,4,7.0,3513,2000.0,30.0,3.0,9.0,1.0,16.0
33,1,22,1,5.0,3513,2100.0,40.0,3.0,7.0,1.0,12.0
33,1,65,1,5.0,3114,1500.0,48.0,6.0,10.0,,12.0
33,1,33,4,5.0,3114,1320.0,44.0,3.0,7.0,1.0,12.0
33,1,43,4,7.0,2523,5700.0,40.0,6.0,7.0,,14.0
33,1,30,4,7.0,3114,4000.0,40.0,3.0,2.0,1.0,16.0
33,1,36,2,7.0,2511,7000.0,40.0,3.0,7.0,1.0,16.0
33,1,38,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
33,1,52,1,7.0,1330,5000.0,44.0,3.0,7.0,1.0,16.0
33,1,46,1,7.0,2511,9000.0,40.0,4.0,8.0,,16.0
33,1,33,4,6.0,3512,2500.0,40.0,3.0,10.0,1.0,16.0
33,1,29,4,6.0,2166,2500.0,44.0,3.0,7.0,2.0,14.0
33,1,32,4,6.0,3511,4000.0,40.0,3.0,7.0,1.0,14.0
33,2,30,1,7.0,2511,2700.0,40.0,3.0,6.0,1.0,16.0
33,1,33,4,7.0,2511,4000.0,40.0,3.0,6.0,1.0,16.0
33,1,37,1,5.0,3113,2700.0,40.0,3.0,2.0,1.0,12.0
33,1,36,2,5.0,3113,6000.0,38.0,3.0,7.0,1.0,12.0
33,2,19,1,5.0,7422,800.0,20.0,6.0,10.0,,12.0
33,1,42,2,5.0,3114,4500.0,50.0,3.0,2.0,1.0,12.0
33,2,55,1,7.0,1330,33000.0,60.0,3.0,7.0,1.0,16.0
33,1,61,1,5.0,3113,10500.0,44.0,3.0,2.0,1.0,12.0
33,1,40,4,2.0,3513,3000.0,48.0,3.0,7.0,1.0,7.0
33,2,38,4,7.0,2521,12000.0,46.0,3.0,7.0,1.0,16.0
33,1,42,4,6.0,3522,3000.0,44.0,3.0,3.0,1.0,14.0
33,1,44,4,5.0,3114,2680.0,40.0,3.0,10.0,1.0,12.0
33,2,18,1,6.0,3114,600.0,20.0,3.0,10.0,2.0,13.0
33,1,37,1,7.0,2511,8400.0,44.0,3.0,7.0,1.0,16.0
33,2,34,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
33,1,62,4,5.0,3114,4000.0,44.0,6.0,10.0,,12.0
33,1,25,1,7.0,3513,2000.0,48.0,3.0,7.0,1.0,16.0
33,2,46,1,7.0,2166,10000.0,25.0,5.0,7.0,,16.0
33,2,31,1,7.0,1330,13000.0,50.0,3.0,9.0,1.0,16.0
33,2,57,1,7.0,3522,6000.0,40.0,3.0,3.0,1.0,16.0
33,2,33,2,7.0,2166,300.0,14.0,6.0,7.0,,16.0
33,1,27,1,6.0,3513,2400.0,36.0,6.0,7.0,,14.0
33,2,23,1,6.0,3511,1700.0,40.0,3.0,6.0,2.0,13.0
33,1,48,1,7.0,2151,22000.0,72.0,4.0,2.0,,16.0
33,1,25,4,5.0,3113,1900.0,44.0,3.0,2.0,1.0,12.0
33,1,50,4,7.0,2523,5000.0,40.0,3.0,7.0,1.0,16.0
33,1,39,1,7.0,2511,2500.0,40.0,3.0,7.0,1.0,16.0
33,1,45,1,6.0,3521,5000.0,40.0,3.0,7.0,1.0,13.0
33,1,25,1,6.0,7422,10000.0,50.0,6.0,10.0,,15.0
33,1,37,1,5.0,2166,1350.0,50.0,6.0,7.0,,12.0
33,1,61,1,7.0,1330,15000.0,60.0,3.0,2.0,1.0,16.0
33,1,45,1,7.0,1330,20000.0,40.0,3.0,7.0,1.0,16.0
33,1,33,1,5.0,3513,3200.0,20.0,6.0,7.0,,12.0
33,1,32,2,6.0,3511,800.0,30.0,4.0,7.0,2.0,13.0
33,1,35,4,5.0,3511,3500.0,40.0,3.0,9.0,1.0,12.0
33,1,34,1,7.0,3522,12000.0,44.0,3.0,7.0,1.0,16.0
33,1,45,1,6.0,3511,9000.0,40.0,6.0,7.0,,13.0
33,1,38,1,7.0,2523,16000.0,40.0,4.0,9.0,,16.0
33,1,59,1,6.0,3511,15000.0,48.0,6.0,7.0,,14.0
33,1,24,1,6.0,3511,15000.0,48.0,6.0,7.0,,14.0
33,1,53,1,7.0,2511,8000.0,40.0,3.0,7.0,1.0,16.0
33,1,46,1,7.0,2151,6500.0,40.0,3.0,2.0,1.0,16.0
33,1,38,4,5.0,3114,4950.0,57.0,3.0,7.0,1.0,12.0
33,2,27,1,5.0,2166,1300.0,30.0,6.0,7.0,,12.0
33,1,31,4,7.0,3512,2500.0,44.0,3.0,2.0,1.0,16.0
35,1,47,1,7.0,2519,4500.0,40.0,3.0,7.0,1.0,16.0
35,2,33,1,7.0,2519,4500.0,40.0,3.0,7.0,1.0,16.0
35,1,44,1,7.0,2511,14000.0,40.0,3.0,7.0,1.0,15.0
35,1,47,2,7.0,3511,3500.0,44.0,3.0,2.0,1.0,16.0
35,1,49,1,7.0,2151,15000.0,44.0,3.0,2.0,1.0,16.0
35,1,62,1,2.0,7422,3000.0,44.0,5.0,3.0,,6.0
35,1,33,4,5.0,3511,4000.0,50.0,6.0,7.0,,12.0
35,1,27,1,5.0,3513,3000.0,40.0,3.0,7.0,1.0,12.0
35,1,42,1,7.0,2511,13000.0,40.0,3.0,7.0,1.0,16.0
35,1,41,1,7.0,2511,15000.0,40.0,4.0,8.0,1.0,16.0
35,1,29,4,7.0,2511,3500.0,50.0,3.0,4.0,1.0,15.0
35,1,42,1,5.0,3114,6000.0,45.0,3.0,2.0,1.0,12.0
35,1,37,2,5.0,7422,1800.0,25.0,6.0,10.0,,13.0
35,1,52,2,7.0,2511,1700.0,45.0,6.0,10.0,,16.0
35,1,42,1,5.0,7422,3001.0,40.0,6.0,10.0,,12.0
35,2,29,4,7.0,2511,4000.0,40.0,3.0,9.0,1.0,15.0
35,1,33,1,7.0,2151,8000.0,44.0,3.0,7.0,1.0,16.0
35,1,46,1,5.0,3113,3500.0,48.0,6.0,3.0,,12.0
35,1,40,1,7.0,2511,2400.0,40.0,3.0,2.0,1.0,14.0
35,1,67,1,5.0,3513,580.0,30.0,5.0,7.0,,12.0
35,1,27,1,7.0,2511,3800.0,40.0,3.0,7.0,1.0,16.0
35,1,24,4,4.0,3513,1320.0,40.0,3.0,7.0,1.0,11.0
35,1,59,2,5.0,3113,1320.0,25.0,6.0,3.0,,12.0
35,2,36,3,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
35,1,20,4,5.0,3114,3400.0,40.0,3.0,2.0,1.0,12.0
35,1,45,1,7.0,1330,4000.0,40.0,3.0,9.0,1.0,16.0
35,1,36,1,6.0,1330,6800.0,40.0,3.0,7.0,1.0,13.0
35,1,62,1,7.0,2511,10000.0,65.0,3.0,7.0,2.0,16.0
35,2,19,1,5.0,3521,1340.0,25.0,6.0,7.0,,12.0
35,1,61,1,7.0,2511,5000.0,44.0,3.0,10.0,1.0,16.0
35,1,38,1,7.0,2512,10001.0,40.0,3.0,7.0,1.0,16.0
35,2,25,4,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
35,1,31,1,7.0,3113,400.0,40.0,6.0,3.0,,16.0
35,1,26,4,7.0,2511,3800.0,40.0,3.0,7.0,1.0,16.0
35,1,35,1,7.0,3521,20000.0,60.0,6.0,7.0,,16.0
35,1,26,2,7.0,3521,10000.0,40.0,6.0,7.0,,16.0
35,1,46,4,5.0,3513,7000.0,5.0,6.0,7.0,,12.0
35,1,37,1,7.0,2166,3000.0,40.0,6.0,7.0,,15.0
35,1,19,4,5.0,3113,2500.0,30.0,3.0,7.0,1.0,12.0
35,1,32,1,7.0,3114,1500.0,44.0,3.0,7.0,1.0,16.0
35,1,22,4,5.0,7422,120.0,2.0,6.0,10.0,,12.0
35,1,69,1,7.0,2511,25000.0,50.0,3.0,4.0,2.0,16.0
35,1,60,4,2.0,1330,15000.0,84.0,3.0,7.0,2.0,7.0
35,1,36,4,7.0,2511,10000.0,40.0,3.0,4.0,1.0,16.0
35,1,20,1,5.0,3511,2300.0,45.0,3.0,2.0,1.0,12.0
35,2,30,1,7.0,3521,4000.0,40.0,3.0,9.0,2.0,16.0
35,1,40,1,7.0,2511,4500.0,45.0,6.0,7.0,,14.0
35,1,36,1,7.0,1330,2500.0,44.0,3.0,2.0,1.0,14.0
35,1,31,4,7.0,2523,2000.0,40.0,3.0,7.0,1.0,15.0
35,1,24,1,7.0,2511,6000.0,40.0,3.0,7.0,1.0,16.0
35,2,22,1,6.0,3513,4000.0,40.0,3.0,2.0,1.0,13.0
35,1,28,1,7.0,1330,6200.0,40.0,3.0,7.0,1.0,16.0
35,1,54,1,7.0,2511,18000.0,50.0,6.0,7.0,,16.0
35,1,55,1,7.0,3512,30000.0,80.0,3.0,7.0,1.0,16.0
35,2,40,4,5.0,3114,2300.0,40.0,3.0,7.0,1.0,12.0
35,2,42,1,7.0,2511,12000.0,40.0,3.0,7.0,1.0,16.0
35,1,27,1,7.0,2512,2200.0,40.0,3.0,7.0,1.0,14.0
35,1,25,1,7.0,2512,2500.0,40.0,3.0,7.0,1.0,16.0
35,1,22,1,6.0,2166,1500.0,20.0,3.0,7.0,1.0,13.0
35,2,41,1,7.0,2166,1700.0,30.0,6.0,7.0,,15.0
35,1,23,1,5.0,3113,2500.0,44.0,3.0,2.0,1.0,12.0
35,1,33,1,5.0,7422,2000.0,50.0,3.0,7.0,1.0,13.0
35,2,65,1,7.0,2166,3000.0,56.0,6.0,7.0,,16.0
35,1,36,4,6.0,3511,6000.0,40.0,3.0,7.0,1.0,13.0
35,1,34,1,6.0,3513,5000.0,45.0,3.0,7.0,1.0,14.0
35,1,62,1,7.0,2151,25000.0,60.0,3.0,2.0,1.0,16.0
35,1,21,1,7.0,2511,3800.0,40.0,3.0,7.0,2.0,14.0
35,1,26,3,7.0,7422,2000.0,40.0,3.0,10.0,1.0,16.0
35,1,37,4,7.0,2151,10000.0,60.0,6.0,7.0,,16.0
35,1,60,4,5.0,3113,2300.0,40.0,3.0,2.0,1.0,12.0
35,1,28,4,7.0,3512,2100.0,40.0,3.0,7.0,1.0,15.0
35,1,38,4,7.0,2511,7000.0,44.0,3.0,7.0,1.0,16.0
35,1,43,1,5.0,3114,10000.0,44.0,6.0,10.0,,12.0
35,1,53,1,5.0,3513,5000.0,36.0,3.0,9.0,1.0,12.0
35,1,45,1,7.0,2512,30000.0,44.0,5.0,7.0,,16.0
35,1,28,1,7.0,2512,6000.0,40.0,3.0,7.0,2.0,16.0
35,1,32,1,7.0,3513,1900.0,50.0,3.0,7.0,1.0,16.0
35,1,32,4,7.0,3513,2800.0,40.0,3.0,7.0,1.0,15.0
35,1,48,4,5.0,3521,5000.0,44.0,3.0,7.0,1.0,12.0
35,1,51,1,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
35,2,19,4,6.0,4132,1200.0,30.0,3.0,2.0,2.0,14.0
35,1,58,1,5.0,3113,6000.0,30.0,6.0,10.0,,12.0
35,1,30,1,7.0,2511,10000.0,44.0,3.0,7.0,1.0,16.0
35,2,26,1,7.0,2512,3002.0,40.0,3.0,7.0,1.0,16.0
35,1,21,1,6.0,3513,1500.0,20.0,3.0,7.0,2.0,13.0
35,1,34,1,6.0,3511,5300.0,45.0,3.0,7.0,1.0,13.0
35,1,37,2,6.0,3513,9000.0,55.0,3.0,7.0,2.0,15.0
35,2,23,2,6.0,3511,1500.0,30.0,3.0,7.0,2.0,13.0
35,1,41,4,5.0,3114,8000.0,40.0,3.0,2.0,1.0,12.0
35,1,32,2,7.0,2511,5800.0,35.0,3.0,7.0,1.0,16.0
35,1,43,4,6.0,3114,3100.0,44.0,3.0,5.0,1.0,14.0
35,1,46,1,7.0,2511,5200.0,40.0,3.0,7.0,1.0,16.0
35,1,33,1,7.0,1330,5000.0,40.0,3.0,2.0,1.0,16.0
35,1,24,4,5.0,3522,3500.0,40.0,3.0,7.0,1.0,12.0
35,1,22,4,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
35,1,37,4,7.0,3513,2800.0,40.0,4.0,9.0,,16.0
35,1,33,1,6.0,3513,2300.0,40.0,3.0,7.0,1.0,13.0
35,1,45,4,4.0,7422,3000.0,40.0,6.0,10.0,,12.0
35,1,49,1,7.0,2511,15000.0,40.0,3.0,7.0,1.0,16.0
35,1,30,1,7.0,2521,14800.0,40.0,3.0,7.0,1.0,16.0
35,2,30,1,7.0,2512,7500.0,40.0,3.0,2.0,1.0,16.0
35,1,59,1,6.0,1330,12000.0,50.0,5.0,7.0,,14.0
35,1,41,1,7.0,2511,7000.0,40.0,3.0,2.0,1.0,16.0
35,1,30,1,7.0,2521,8000.0,40.0,3.0,7.0,1.0,16.0
35,1,20,4,6.0,3521,1800.0,44.0,3.0,7.0,2.0,13.0
35,1,43,1,7.0,2512,8000.0,40.0,6.0,9.0,,16.0
35,1,70,1,7.0,2511,15000.0,40.0,6.0,7.0,,16.0
35,1,38,1,7.0,2511,1500.0,40.0,3.0,9.0,1.0,16.0
35,2,24,1,7.0,2521,1320.0,40.0,3.0,7.0,1.0,16.0
35,1,46,1,6.0,3511,4000.0,40.0,4.0,8.0,,15.0
35,1,29,1,7.0,3521,2400.0,40.0,3.0,2.0,1.0,16.0
35,1,25,4,5.0,3512,2500.0,50.0,3.0,7.0,2.0,12.0
35,1,29,1,7.0,2512,6000.0,40.0,6.0,7.0,,16.0
35,2,27,1,6.0,3513,3200.0,40.0,3.0,7.0,1.0,16.0
35,1,35,4,7.0,2511,5000.0,44.0,6.0,7.0,,16.0
35,1,46,1,7.0,3113,3001.0,40.0,4.0,9.0,,16.0
35,1,29,1,7.0,2511,10000.0,40.0,3.0,7.0,1.0,16.0
35,1,27,1,7.0,2151,3000.0,44.0,3.0,2.0,1.0,16.0
35,1,27,1,6.0,3514,5000.0,40.0,6.0,7.0,,13.0
35,1,25,1,7.0,3522,3000.0,40.0,3.0,3.0,1.0,16.0
35,1,22,1,7.0,2166,3000.0,40.0,3.0,7.0,1.0,15.0
35,1,69,1,5.0,3114,1350.0,44.0,6.0,10.0,,13.0
35,1,30,4,7.0,2521,3000.0,40.0,3.0,7.0,1.0,14.0
35,1,40,2,7.0,2512,3200.0,84.0,6.0,7.0,,16.0
35,1,59,1,6.0,3113,20000.0,40.0,4.0,8.0,,15.0
35,1,33,1,7.0,1330,10000.0,40.0,3.0,7.0,2.0,16.0
35,1,45,1,7.0,3521,12000.0,40.0,6.0,7.0,,16.0
35,1,33,1,7.0,2512,22000.0,40.0,3.0,7.0,1.0,16.0
35,1,25,1,7.0,2511,2500.0,40.0,3.0,2.0,1.0,16.0
35,1,38,1,5.0,7422,2000.0,55.0,6.0,10.0,,12.0
35,1,56,1,7.0,2511,13000.0,44.0,3.0,7.0,2.0,16.0
35,1,36,1,7.0,2512,50000.0,40.0,3.0,7.0,1.0,15.0
35,2,30,4,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
35,1,31,1,7.0,2434,3800.0,40.0,3.0,7.0,1.0,14.0
35,1,38,1,7.0,3522,4500.0,44.0,3.0,2.0,1.0,16.0
35,1,41,1,7.0,2511,5000.0,40.0,3.0,9.0,1.0,15.0
35,1,59,1,7.0,2151,5000.0,50.0,5.0,3.0,,16.0
35,1,23,1,7.0,2513,2300.0,40.0,3.0,7.0,1.0,16.0
35,1,23,1,7.0,2529,4000.0,40.0,3.0,7.0,1.0,15.0
35,1,47,4,7.0,3522,4500.0,40.0,3.0,3.0,1.0,16.0
35,1,31,1,5.0,3514,12000.0,55.0,3.0,7.0,1.0,12.0
35,1,44,1,7.0,3513,3800.0,40.0,3.0,7.0,1.0,16.0
35,1,40,1,5.0,3513,3000.0,40.0,3.0,7.0,1.0,12.0
35,1,35,1,7.0,3513,3500.0,40.0,3.0,7.0,1.0,16.0
35,1,25,1,6.0,3513,1320.0,40.0,6.0,7.0,,13.0
35,1,27,1,7.0,2521,4000.0,50.0,6.0,7.0,,16.0
35,1,33,1,7.0,2511,6000.0,40.0,3.0,7.0,1.0,16.0
35,1,42,1,7.0,2151,4000.0,44.0,6.0,7.0,,16.0
35,1,24,4,7.0,2511,2000.0,44.0,3.0,7.0,1.0,16.0
35,1,39,4,7.0,2511,18000.0,40.0,6.0,7.0,,16.0
35,1,46,1,5.0,2166,9000.0,44.0,3.0,7.0,1.0,12.0
35,2,28,1,7.0,2529,6000.0,40.0,3.0,7.0,1.0,16.0
35,2,33,4,7.0,1330,14000.0,40.0,3.0,7.0,1.0,16.0
35,1,30,4,7.0,2512,7000.0,40.0,3.0,7.0,2.0,16.0
35,1,34,1,7.0,3512,4500.0,40.0,3.0,7.0,1.0,16.0
35,1,41,1,7.0,3514,50000.0,40.0,5.0,7.0,,16.0
35,2,40,1,7.0,3514,50000.0,40.0,5.0,7.0,,16.0
35,1,55,1,7.0,2511,35000.0,40.0,6.0,7.0,,15.0
35,1,51,1,7.0,1330,15000.0,40.0,4.0,8.0,,16.0
35,1,36,1,5.0,1330,15000.0,40.0,3.0,5.0,1.0,12.0
35,1,20,1,1.0,7421,1600.0,50.0,3.0,3.0,2.0,0.0
35,1,30,4,4.0,7422,1000.0,60.0,6.0,10.0,,11.0
35,1,30,4,7.0,2513,4000.0,44.0,3.0,4.0,1.0,14.0
35,1,24,1,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
35,2,19,1,4.0,3513,660.0,30.0,4.0,8.0,2.0,11.0
35,1,41,1,7.0,2166,3000.0,40.0,6.0,7.0,,16.0
35,1,19,4,5.0,7421,1800.0,40.0,3.0,12.0,2.0,12.0
35,1,29,1,7.0,2511,11000.0,40.0,3.0,7.0,1.0,16.0
35,1,57,1,5.0,3114,2000.0,50.0,6.0,10.0,,12.0
35,1,39,1,7.0,2521,1500.0,44.0,3.0,7.0,1.0,16.0
35,1,35,1,7.0,2511,8000.0,40.0,3.0,7.0,1.0,14.0
35,2,28,1,7.0,2511,10000.0,44.0,3.0,2.0,1.0,16.0
35,1,32,1,7.0,1330,18500.0,40.0,3.0,7.0,2.0,14.0
35,1,37,1,7.0,2511,15000.0,46.0,3.0,7.0,1.0,16.0
35,2,29,1,6.0,3512,8000.0,44.0,3.0,7.0,1.0,14.0
35,1,58,1,3.0,3513,6500.0,40.0,3.0,7.0,1.0,9.0
35,1,48,1,7.0,3114,2500.0,40.0,3.0,2.0,1.0,14.0
35,2,44,1,7.0,2529,6000.0,40.0,3.0,7.0,1.0,16.0
35,1,49,4,7.0,2511,3300.0,45.0,3.0,7.0,1.0,15.0
35,1,50,1,5.0,7422,3000.0,40.0,3.0,10.0,1.0,12.0
35,2,26,1,7.0,2511,2500.0,44.0,3.0,9.0,1.0,16.0
35,1,33,1,5.0,7422,4000.0,44.0,6.0,10.0,,12.0
35,1,50,1,5.0,3511,2440.0,50.0,3.0,3.0,1.0,12.0
35,1,53,1,3.0,7422,1500.0,44.0,3.0,3.0,1.0,9.0
35,1,32,4,7.0,2511,4500.0,44.0,3.0,2.0,1.0,16.0
35,1,45,2,5.0,3522,2900.0,40.0,3.0,7.0,1.0,12.0
35,1,20,1,5.0,3514,1200.0,30.0,3.0,7.0,1.0,12.0
35,1,24,4,7.0,2511,4000.0,40.0,3.0,7.0,1.0,16.0
35,1,25,1,7.0,2166,1700.0,45.0,3.0,7.0,1.0,16.0
35,1,28,1,6.0,3512,3000.0,40.0,3.0,2.0,1.0,13.0
35,2,38,4,6.0,2166,2000.0,10.0,6.0,7.0,,13.0
35,2,37,2,7.0,2511,21000.0,60.0,3.0,2.0,1.0,15.0
35,1,62,4,7.0,2511,3000.0,40.0,6.0,7.0,,16.0
35,1,43,4,7.0,2153,7000.0,40.0,3.0,7.0,1.0,16.0
35,1,30,4,7.0,2512,3000.0,40.0,3.0,7.0,1.0,16.0
35,1,26,4,5.0,3522,4200.0,44.0,3.0,7.0,1.0,12.0
35,2,24,1,7.0,2511,8000.0,40.0,3.0,7.0,1.0,16.0
35,1,52,1,5.0,3521,7000.0,40.0,6.0,10.0,,12.0
35,1,53,4,2.0,7421,2000.0,44.0,3.0,7.0,1.0,7.0
35,1,23,4,5.0,3114,1500.0,44.0,3.0,7.0,1.0,13.0
35,1,73,1,7.0,2151,7000.0,30.0,6.0,7.0,,16.0
35,1,34,1,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
35,1,38,1,6.0,7421,5500.0,44.0,3.0,7.0,2.0,13.0
35,1,23,4,5.0,3113,4000.0,45.0,3.0,7.0,1.0,12.0
35,1,53,1,7.0,2153,12000.0,40.0,3.0,7.0,1.0,16.0
35,1,43,3,5.0,7421,6000.0,60.0,6.0,3.0,,12.0
35,1,32,2,5.0,3114,2000.0,40.0,3.0,10.0,1.0,12.0
35,1,35,1,7.0,3511,4300.0,40.0,3.0,7.0,1.0,16.0
35,1,42,4,5.0,3113,1900.0,44.0,3.0,7.0,1.0,12.0
35,2,23,2,6.0,3521,1320.0,20.0,3.0,10.0,2.0,13.0
35,2,31,4,4.0,7422,1000.0,9.0,6.0,10.0,,10.0
35,2,40,1,7.0,2166,7500.0,40.0,3.0,7.0,1.0,16.0
35,2,33,1,7.0,2512,9200.0,44.0,3.0,7.0,2.0,16.0
35,1,28,2,7.0,3521,3500.0,40.0,3.0,7.0,1.0,16.0
35,1,32,1,7.0,2512,12150.0,40.0,6.0,7.0,,16.0
35,1,54,1,7.0,2511,9750.0,40.0,3.0,2.0,1.0,16.0
35,1,39,4,7.0,2512,2000.0,44.0,6.0,4.0,,16.0
35,1,41,1,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
35,1,59,1,5.0,3114,4800.0,40.0,3.0,2.0,2.0,12.0
35,1,48,1,4.0,2166,6000.0,40.0,3.0,7.0,1.0,11.0
35,1,45,4,7.0,2511,9100.0,40.0,3.0,7.0,1.0,16.0
35,1,23,1,6.0,2166,4000.0,44.0,3.0,7.0,1.0,15.0
35,2,21,4,6.0,3512,4000.0,44.0,3.0,7.0,1.0,14.0
35,2,20,4,6.0,3512,1800.0,40.0,3.0,7.0,1.0,13.0
35,1,30,2,7.0,2511,3000.0,44.0,3.0,7.0,1.0,14.0
35,1,33,4,5.0,3512,2400.0,44.0,3.0,7.0,1.0,12.0
35,2,32,1,7.0,2512,6000.0,40.0,6.0,7.0,,16.0
35,1,29,1,7.0,2512,7000.0,36.0,6.0,7.0,,14.0
35,1,20,4,4.0,7421,2000.0,40.0,3.0,3.0,2.0,11.0
35,1,31,1,7.0,2511,6000.0,44.0,3.0,7.0,1.0,16.0
35,2,23,1,7.0,2511,5500.0,40.0,3.0,7.0,1.0,15.0
35,1,30,4,7.0,2151,7000.0,42.0,3.0,3.0,1.0,16.0
35,1,37,4,6.0,2434,3000.0,60.0,3.0,2.0,2.0,13.0
35,1,45,1,5.0,3513,8000.0,40.0,3.0,7.0,2.0,12.0
35,1,27,1,5.0,7422,1320.0,30.0,6.0,10.0,,12.0
35,1,36,1,7.0,2514,12000.0,40.0,3.0,7.0,1.0,14.0
35,1,30,1,5.0,3512,8000.0,40.0,5.0,7.0,,12.0
35,1,33,1,7.0,2153,6000.0,40.0,3.0,7.0,1.0,16.0
35,1,33,1,6.0,3511,6000.0,44.0,3.0,7.0,1.0,16.0
35,1,30,4,5.0,3512,2400.0,53.0,3.0,7.0,1.0,12.0
35,1,50,1,5.0,3113,3000.0,44.0,3.0,7.0,2.0,12.0
35,1,44,1,5.0,3113,9008.0,46.0,3.0,1.0,1.0,12.0
35,1,57,1,5.0,3114,2800.0,48.0,3.0,2.0,1.0,12.0
35,1,35,3,7.0,2166,40000.0,43.0,3.0,7.0,2.0,16.0
35,1,40,1,7.0,2511,14000.0,40.0,3.0,7.0,1.0,16.0
35,2,35,1,7.0,7422,3000.0,48.0,3.0,7.0,1.0,16.0
